Dataset: Northern Bering Sea ,,,,,,,,,
,,,,,,,,,
Species Scientific Name,Common Name,Avg Cog Lat Start,Avg Cog Lat End,Diff in COG Lat,%Change in COG Lat,Avg Cog Depth Start,Avg Cog Depth End,Diff in COG Depth,%Change in COG Depth 
Occella dodecaedron,Bering poacher,61.68497817290555,61.75202474826724,0.06704657536168668,0.10869190092562302,-20.813086333333334,-21.484320333333333,-0.6712339999999983,3.225057491473425
Ophiura sarsii,Notched brittle star,62.59613504484764,62.82365572389929,0.22752067905165063,0.36347400504622385,-51.28834533333333,-47.56123633333333,3.7271089999999987,-7.266970645624777
Osmerus mordax,Rainbow smelt,62.678595457330424,62.80016354843175,0.12156809110132372,0.19395471486607158,-21.72631266666667,-21.911756333333333,-0.18544366666666434,0.8535441310811063
Pagurus capillatus,Hairy hermit crab,63.091753081444125,63.22699310536836,0.13524002392423284,0.21435451912336892,-26.552595999999998,-26.876393000000004,-0.3237970000000061,1.2194551523323978
Pagurus ochotensis,Alaskan hermit crab,62.081744508689354,62.435407454598455,0.3536629459091003,0.5696730153251403,-25.879994666666665,-25.355193333333332,0.5248013333333326,-2.0278262808503382
Pagurus rathbuni,Longfinger hermit,62.524979410276664,63.094321946921276,0.5693425366446121,0.9105841249601987,-52.92382033333333,-49.802118,3.1217023333333316,-5.898482599464141
Pagurus trigonocheirus,Fuzzy hermit,63.33487256265991,63.10478215109284,-0.230090411567069,-0.3632918205360415,-36.85800333333333,-37.351455333333334,-0.4934520000000049,1.3387920000369118
Pallasina barbata,Tubenose poacher,62.100148212793705,62.56086510470223,0.4607168919085254,0.7418933853906805,-20.61473433333333,-21.816581000000003,-1.2018466666666718,5.830037133795734
Pandalus goniurus,Humpy shrimp,63.8904601682238,64.33512610980549,0.4446659415816896,0.695981748152827,-35.966975,-28.342797666666666,7.624177333333332,-21.19771633097677
Paralithodes camtschaticus,Red king crab,63.96103302927651,64.04268084945527,0.08164782017875893,0.1276524413565784,-23.686542000000003,-23.006902333333333,0.6796396666666702,-2.869307249098117
Paralithodes platypus,Blue king crab,64.2740144350479,64.25731482348907,-0.016699611558834704,-0.025981902181807074,-37.44722333333333,-37.54826366666667,-0.10104033333333717,0.26982062844535915
Platichthys stellatus,Starry flounder,63.77607738906968,63.596206764074736,-0.17987062499494044,-0.282034631728178,-23.016650666666667,-24.409048333333335,-1.3923976666666675,6.049523394310256
Pleuronectes quadrituberculatus,Alaska plaice,62.481993156772035,62.62856970543274,0.14657654866070402,0.23459006548163788,-39.14690733333334,-39.589891,-0.4429836666666631,1.131593009109727
Podothecus accipenserinus,Sturgeon poacher,61.1028976463169,61.194470321891636,0.09157267557473858,0.1498663387533444,-35.19047733333334,-37.877428333333334,-2.6869509999999934,7.635449143097707
Podothecus veternus,,64.03073345024946,64.30668497734716,0.2759515270977033,0.43096730621102736,-35.54019366666667,-34.165577666666664,1.3746160000000032,-3.867778585824823
Sclerocrangon boreas,Sculptured shrimp,64.37367258731712,64.40482771281596,0.031155125498841585,0.04839730940716867,-26.246062666666663,-28.069187,-1.823124333333336,6.946277453070178
Serripes notabilis,Oblique smoothcockle,63.472015143999045,64.09773572773018,0.6257205837311375,0.9858212037408366,-34.375244333333335,-23.628032666666666,10.747211666666669,-31.264393534056147
Strongylocentrotus droebachiensis,Green sea urchin,63.75218818971464,64.0663902770684,0.3142020873537561,0.4928491025574671,-39.73472999999999,-36.15826333333333,3.5764666666666614,-9.000858107420541
Styela rustica,Sea potato,62.7108514407949,63.302663082861436,0.5918116420665385,0.9437148890017318,-36.07855366666667,-35.34479033333333,0.7337633333333429,-2.0337936495810083
Telmessus cheiragonus,Helmet crab,64.01678939427681,64.18206618925508,0.16527679497826853,0.2581772634055973,-20.99377966666667,-20.763399,0.2303806666666688,-1.0973758433430676
Triglops pingelii,Ribbed sculpin,63.6900844607047,62.49588685429266,-1.1941976064120468,-1.8750133816337438,-36.20831033333334,-24.32488766666667,11.883422666666668,-32.819600133969246
