Dataset: West Coast Triennial,,,,,,,,,
,,,,,,,,,
Species Scientific Name,Common Name,Avg Cog Lat Start,Avg Cog Lat End,Diff in COG Lat,%Change in COG Lat,Avg Cog Depth Start,Avg Cog Depth End,Diff in COG Depth,%Change in COG Depth 
Sebastes melanostictus and S. aleutianus,Blackspotted and rougheye rockfish,46.30017106889602,45.90502270123087,-0.3951483676651506,-0.8534490446636973,-256.75029,-292.7199533333333,-35.9696633333333,14.009590148207154
Sebastes paucispinis,Bocaccio,40.37960624679799,42.045259195468724,1.6656529486707328,4.124985614001165,-224.72394999999997,-310.6465333333333,-85.92258333333334,38.23472457356385
Sebastes pinniger,Canary rockfish,44.81224968183957,45.91096421715102,1.0987145353114514,2.4518174006263114,-201.48615333333336,-193.27006666666668,8.216086666666683,-4.077742579696882
Sebastes proriger,Redstripe rockfish,47.71354116021832,47.07936890118097,-0.6341722590373493,-1.3291242771267986,-243.63693666666666,-225.61713,18.019806666666653,-7.396171907759849
Sebastes saxicola,Stripetail rockfish,39.40860128272116,40.19269478086084,0.7840934981396828,1.9896506666514737,-251.20344999999998,-273.35492999999997,-22.151479999999992,8.818143222157177
Sebastes zacentrus,Sharpchin rockfish,46.74444344154901,45.333698819205004,-1.410744622344005,-3.0179942651537877,-300.8182033333333,-305.69617666666664,-4.87797333333333,1.6215685351754132
Sebastolobus alascanus,Shortspine thornyhead,45.179807984259746,44.81164926213629,-0.3681587221234537,-0.8148744727992581,-309.39034999999996,-362.1213266666667,-52.73097666666672,17.04351046070659
Squalus suckleyi,Pacific spiny dogfish,46.43436800536535,47.13838099956619,0.7040129942008377,1.5161463899314644,-156.8098,-135.11288333333331,21.69691666666668,-13.836454524313327
Thaleichthys pacificus,Eulachon,46.23015716900493,47.636740894620665,1.4065837256157323,3.042567474892294,-143.96874000000003,-122.15050666666667,21.818233333333353,-15.15484078928061
Zalembius rosaceus,Pink seaperch,37.247091202227644,37.301463886083894,0.0543726838562506,0.14597833576061567,-120.39430333333333,-120.13287666666666,0.26142666666666514,-0.21714205691515015
