Scientific.Name	row_ids	AphiaID	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	scientificName	acceptedNameUsage	parentNameUsage	namePublishedIn	namePublishedInYear	kingdom	phylum	class	order	family	genus	subgenus	specificEpithet	infraspecificEpithet	taxonRank	scientificNameAuthorship	taxonomicStatus	modified	bibliographicCitation	references	identifier	title	datasetID.y	Accepted_AphiaID	parent_AphiaID	speciesNOsubgenus	parent_NCBI	accepted_NCBI	subtree_identifier_taxIDs	subtree_accepted_taxIDs	linear_noClaim_verified_directHits	circular_complete_verified_directHits	linear_noClaim_unverified_directHits	linear_complete_verified_directHits	circular_noClaim_unverified_directHits	circular_noClaim_verified_directHits	circular_claimComplete_verified_directHits	linear_claimComplete_verified_directHits	circular_complete_unverified_directHits	linear_complete_unverified_directHits	linear_noClaim_verified_subTreeHits	circular_complete_verified_subTreeHits	linear_noClaim_unverified_subTreeHits	linear_complete_verified_subTreeHits	circular_noClaim_unverified_subTreeHits	circular_noClaim_verified_subTreeHits	circular_claimComplete_verified_subTreeHits	linear_claimComplete_verified_subTreeHits	circular_complete_unverified_subTreeHits	linear_complete_unverified_subTreeHits	high_potential_sra_directHits	high_potential_sra_subTreeHits	other_potential_sra_directHits	other_potential_sra_subTreeHits	NCBI_identifier_kingdom	NCBI_identifier_phylum	NCBI_identifier_class	NCBI_identifier_order	NCBI_identifier_family	NCBI_identifier_genus	NCBI_identifier_species	NCBI_accepted_kingdom	NCBI_accepted_phylum	NCBI_accepted_class	NCBI_accepted_order	NCBI_accepted_family	NCBI_accepted_genus	NCBI_accepted_species
ACMAEIDAE	R03249	114	urn:lsid:marinespecies.org:taxname:114	urn:lsid:marinespecies.org:taxname:114	urn:lsid:marinespecies.org:taxname:114	urn:lsid:marinespecies.org:taxname:391063	Acmaeidae	Acmaeidae	Lottioidea	Forbes E. (1850). On the genera of British Patellacea. <em>Report of the 19th meeting of the British Association for the Advancement of Science [Birmingham, 1849]. Notices and Abstracts of Communication.</em> 75-76.	1850	Animalia	Mollusca	Gastropoda	NA	Acmaeidae	NA	NA	NA	NA	Family	Forbes, 1850	accepted	2019-05-27	MolluscaBase eds. (2024). MolluscaBase. Acmaeidae Forbes, 1850. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=114	https://www.marinespecies.org/aphia.php?p=taxdetails&id=114	NCBI:txid57876	To Genbank	ncbi	114	391063	NA	NCBI:txid216260	NCBI:txid57876	NCBI:txid57876;NCBI:txid58791;NCBI:txid69678;NCBI:txid91615;NCBI:txid119162;NCBI:txid205502;NCBI:txid205503;NCBI:txid216099;NCBI:txid216100;NCBI:txid284142;NCBI:txid284145;NCBI:txid340420;NCBI:txid351110;NCBI:txid351111;NCBI:txid351112;NCBI:txid351178;NCBI:txid351179;NCBI:txid351180;NCBI:txid351182;NCBI:txid351190;NCBI:txid351191;NCBI:txid351192;NCBI:txid351193;NCBI:txid351194;NCBI:txid351196;NCBI:txid351197;NCBI:txid351198;NCBI:txid351199;NCBI:txid351200;NCBI:txid351201;NCBI:txid351202;NCBI:txid351203;NCBI:txid351204;NCBI:txid351225;NCBI:txid351226;NCBI:txid414257;NCBI:txid414258;NCBI:txid414260;NCBI:txid416133;NCBI:txid416135;NCBI:txid416136;NCBI:txid459328;NCBI:txid654855;NCBI:txid654856;NCBI:txid654857;NCBI:txid654858;NCBI:txid654859;NCBI:txid654860;NCBI:txid654861;NCBI:txid654862;NCBI:txid654863;NCBI:txid654864;NCBI:txid654865;NCBI:txid744577;NCBI:txid1329029;NCBI:txid1329030;NCBI:txid1329031;NCBI:txid1365852;NCBI:txid1367366;NCBI:txid1367367;NCBI:txid1367368;NCBI:txid1367369;NCBI:txid1367370;NCBI:txid1367371;NCBI:txid1367383;NCBI:txid2049241;NCBI:txid2211412;NCBI:txid2461455;NCBI:txid2486115;NCBI:txid2507593;NCBI:txid2507594;NCBI:txid2576437;NCBI:txid2598647;NCBI:txid2598648;NCBI:txid2598649;NCBI:txid2598650;NCBI:txid2598651;NCBI:txid2598652;NCBI:txid2598653;NCBI:txid2599055;NCBI:txid2620067;NCBI:txid2621508;NCBI:txid2631503;NCBI:txid2635776;NCBI:txid2663535;NCBI:txid2729429;NCBI:txid2729430;NCBI:txid2729431;NCBI:txid2729434;NCBI:txid2729435;NCBI:txid2747467;NCBI:txid2754916;NCBI:txid2873856;NCBI:txid2873857;NCBI:txid2934360;NCBI:txid2934361;NCBI:txid2996328;NCBI:txid3071117;NCBI:txid3120495	NCBI:txid57876;NCBI:txid58791;NCBI:txid69678;NCBI:txid91615;NCBI:txid119162;NCBI:txid205502;NCBI:txid205503;NCBI:txid216099;NCBI:txid216100;NCBI:txid284142;NCBI:txid284145;NCBI:txid340420;NCBI:txid351110;NCBI:txid351111;NCBI:txid351112;NCBI:txid351178;NCBI:txid351179;NCBI:txid351180;NCBI:txid351182;NCBI:txid351190;NCBI:txid351191;NCBI:txid351192;NCBI:txid351193;NCBI:txid351194;NCBI:txid351196;NCBI:txid351197;NCBI:txid351198;NCBI:txid351199;NCBI:txid351200;NCBI:txid351201;NCBI:txid351202;NCBI:txid351203;NCBI:txid351204;NCBI:txid351225;NCBI:txid351226;NCBI:txid414257;NCBI:txid414258;NCBI:txid414260;NCBI:txid416133;NCBI:txid416135;NCBI:txid416136;NCBI:txid459328;NCBI:txid654855;NCBI:txid654856;NCBI:txid654857;NCBI:txid654858;NCBI:txid654859;NCBI:txid654860;NCBI:txid654861;NCBI:txid654862;NCBI:txid654863;NCBI:txid654864;NCBI:txid654865;NCBI:txid744577;NCBI:txid1329029;NCBI:txid1329030;NCBI:txid1329031;NCBI:txid1365852;NCBI:txid1367366;NCBI:txid1367367;NCBI:txid1367368;NCBI:txid1367369;NCBI:txid1367370;NCBI:txid1367371;NCBI:txid1367383;NCBI:txid2049241;NCBI:txid2211412;NCBI:txid2461455;NCBI:txid2486115;NCBI:txid2507593;NCBI:txid2507594;NCBI:txid2576437;NCBI:txid2598647;NCBI:txid2598648;NCBI:txid2598649;NCBI:txid2598650;NCBI:txid2598651;NCBI:txid2598652;NCBI:txid2598653;NCBI:txid2599055;NCBI:txid2620067;NCBI:txid2621508;NCBI:txid2631503;NCBI:txid2635776;NCBI:txid2663535;NCBI:txid2729429;NCBI:txid2729430;NCBI:txid2729431;NCBI:txid2729434;NCBI:txid2729435;NCBI:txid2747467;NCBI:txid2754916;NCBI:txid2873856;NCBI:txid2873857;NCBI:txid2934360;NCBI:txid2934361;NCBI:txid2996328;NCBI:txid3071117;NCBI:txid3120495	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Eukaryota	Mollusca	Gastropoda	NA	Acmaeidae	NA	NA	Eukaryota	Mollusca	Gastropoda	NA	Acmaeidae	NA	NA
ACROCIRRIDAE	R00660	920	urn:lsid:marinespecies.org:taxname:920	urn:lsid:marinespecies.org:taxname:920	urn:lsid:marinespecies.org:taxname:920	urn:lsid:marinespecies.org:taxname:155087	Acrocirridae	Acrocirridae	Cirratuliformia	Banse, K. (1969). Acrocirridae n.fam. (Polychaeta Sedentaria). <em>Journal of the Fisheries Research Board of Canada.</em> 26(10): 2595-2620.	1969	Animalia	Annelida	Polychaeta	Terebellida	Acrocirridae	NA	NA	NA	NA	Family	Banse, 1969	accepted	2016-05-02	Read, G.; Fauchald, K. (Ed.) (2024). World Polychaeta Database. Acrocirridae Banse, 1969. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=920	https://www.marinespecies.org/aphia.php?p=taxdetails&id=920	NCBI:txid278013	To Genbank	ncbi	920	155087	NA	NCBI:txid2784886	NCBI:txid278013	NCBI:txid278013;NCBI:txid278014;NCBI:txid278015;NCBI:txid527957;NCBI:txid527960;NCBI:txid527961;NCBI:txid641368;NCBI:txid641369;NCBI:txid641370;NCBI:txid641371;NCBI:txid641372;NCBI:txid641373;NCBI:txid641461;NCBI:txid641462;NCBI:txid641463;NCBI:txid641464;NCBI:txid641465;NCBI:txid641466;NCBI:txid702659;NCBI:txid702660;NCBI:txid763459;NCBI:txid1614781;NCBI:txid1614782;NCBI:txid1614783;NCBI:txid1902274;NCBI:txid1931124;NCBI:txid1931125;NCBI:txid2183137;NCBI:txid2183144;NCBI:txid2183146;NCBI:txid2183154;NCBI:txid2183156;NCBI:txid2183165;NCBI:txid2183173;NCBI:txid2183184;NCBI:txid2183195;NCBI:txid2183202;NCBI:txid2183203;NCBI:txid2507454;NCBI:txid2622369;NCBI:txid2622838;NCBI:txid2649538;NCBI:txid2723611;NCBI:txid2737240;NCBI:txid2739134;NCBI:txid2739135;NCBI:txid2739136;NCBI:txid2739137;NCBI:txid2739138;NCBI:txid2739139;NCBI:txid2739140;NCBI:txid2758176;NCBI:txid2758236;NCBI:txid2758249;NCBI:txid2758270;NCBI:txid2829247;NCBI:txid2871282;NCBI:txid2871283;NCBI:txid2871285;NCBI:txid2871293;NCBI:txid2871417;NCBI:txid2871418;NCBI:txid2871419;NCBI:txid2952338;NCBI:txid2991681;NCBI:txid3037645;NCBI:txid3037646;NCBI:txid3037647;NCBI:txid3037700;NCBI:txid3037701;NCBI:txid3037702;NCBI:txid3038040;NCBI:txid3038041;NCBI:txid3040091;NCBI:txid3040092;NCBI:txid3061316;NCBI:txid3125944;NCBI:txid3367339	NCBI:txid278013;NCBI:txid278014;NCBI:txid278015;NCBI:txid527957;NCBI:txid527960;NCBI:txid527961;NCBI:txid641368;NCBI:txid641369;NCBI:txid641370;NCBI:txid641371;NCBI:txid641372;NCBI:txid641373;NCBI:txid641461;NCBI:txid641462;NCBI:txid641463;NCBI:txid641464;NCBI:txid641465;NCBI:txid641466;NCBI:txid702659;NCBI:txid702660;NCBI:txid763459;NCBI:txid1614781;NCBI:txid1614782;NCBI:txid1614783;NCBI:txid1902274;NCBI:txid1931124;NCBI:txid1931125;NCBI:txid2183137;NCBI:txid2183144;NCBI:txid2183146;NCBI:txid2183154;NCBI:txid2183156;NCBI:txid2183165;NCBI:txid2183173;NCBI:txid2183184;NCBI:txid2183195;NCBI:txid2183202;NCBI:txid2183203;NCBI:txid2507454;NCBI:txid2622369;NCBI:txid2622838;NCBI:txid2649538;NCBI:txid2723611;NCBI:txid2737240;NCBI:txid2739134;NCBI:txid2739135;NCBI:txid2739136;NCBI:txid2739137;NCBI:txid2739138;NCBI:txid2739139;NCBI:txid2739140;NCBI:txid2758176;NCBI:txid2758236;NCBI:txid2758249;NCBI:txid2758270;NCBI:txid2829247;NCBI:txid2871282;NCBI:txid2871283;NCBI:txid2871285;NCBI:txid2871293;NCBI:txid2871417;NCBI:txid2871418;NCBI:txid2871419;NCBI:txid2952338;NCBI:txid2991681;NCBI:txid3037645;NCBI:txid3037646;NCBI:txid3037647;NCBI:txid3037700;NCBI:txid3037701;NCBI:txid3037702;NCBI:txid3038040;NCBI:txid3038041;NCBI:txid3040091;NCBI:txid3040092;NCBI:txid3061316;NCBI:txid3125944;NCBI:txid3367339	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Eukaryota	Annelida	Polychaeta	Terebellida	Acrocirridae	NA	NA	Eukaryota	Annelida	Polychaeta	Terebellida	Acrocirridae	NA	NA
ACTEONIDAE	R03266	155	urn:lsid:marinespecies.org:taxname:155	urn:lsid:marinespecies.org:taxname:155	urn:lsid:marinespecies.org:taxname:155	urn:lsid:marinespecies.org:taxname:382223	Acteonidae	Acteonidae	Acteonoidea	Orbigny, A. D. d'. (1842-1843). <i>Paléontologie française. Description zoologique et géologique de tous les animaux Mollusques et Rayonnés fossiles de France. Terrains crétacés</i>. Tome 2. Paris. 456 pp. [1-224 (1842), 225-456 (1843); dates after H. A. KOLLMANN, 2005, <i>Révision critique de la Paléontologie française d'Alcide d'Orbigny</i>, volume 3, Gastropodes crétacés: 6]. <em>Paris, l'Auteur et Arthus Bertrand.</em> 1-456.	1842-1843	Animalia	Mollusca	Gastropoda	NA	Acteonidae	NA	NA	NA	NA	Family	A. d'Orbigny, 1842	accepted	2019-01-07	MolluscaBase eds. (2024). MolluscaBase. Acteonidae A. d'Orbigny, 1842. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=155	https://www.marinespecies.org/aphia.php?p=taxdetails&id=155	NCBI:txid71511	To Genbank	ncbi	155	382223	NA	NCBI:txid71510	NCBI:txid71511	NCBI:txid71511;NCBI:txid71512;NCBI:txid71513;NCBI:txid96459;NCBI:txid96460;NCBI:txid96461;NCBI:txid158037;NCBI:txid259633;NCBI:txid356502;NCBI:txid412446;NCBI:txid413982;NCBI:txid414447;NCBI:txid414448;NCBI:txid431598;NCBI:txid431599;NCBI:txid749908;NCBI:txid749909;NCBI:txid2624482;NCBI:txid2635675;NCBI:txid2646885;NCBI:txid3023946;NCBI:txid3023947;NCBI:txid3025244;NCBI:txid3025245;NCBI:txid3025246;NCBI:txid3025247;NCBI:txid3025249;NCBI:txid3025250;NCBI:txid3025524;NCBI:txid3025525;NCBI:txid3042396;NCBI:txid3042397;NCBI:txid3042398	NCBI:txid71511;NCBI:txid71512;NCBI:txid71513;NCBI:txid96459;NCBI:txid96460;NCBI:txid96461;NCBI:txid158037;NCBI:txid259633;NCBI:txid356502;NCBI:txid412446;NCBI:txid413982;NCBI:txid414447;NCBI:txid414448;NCBI:txid431598;NCBI:txid431599;NCBI:txid749908;NCBI:txid749909;NCBI:txid2624482;NCBI:txid2635675;NCBI:txid2646885;NCBI:txid3023946;NCBI:txid3023947;NCBI:txid3025244;NCBI:txid3025245;NCBI:txid3025246;NCBI:txid3025247;NCBI:txid3025249;NCBI:txid3025250;NCBI:txid3025524;NCBI:txid3025525;NCBI:txid3042396;NCBI:txid3042397;NCBI:txid3042398	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Eukaryota	Mollusca	Gastropoda	NA	Acteonidae	NA	NA	Eukaryota	Mollusca	Gastropoda	NA	Acteonidae	NA	NA
ACTINIIDAE	R03268	100653	urn:lsid:marinespecies.org:taxname:100653	urn:lsid:marinespecies.org:taxname:100653	urn:lsid:marinespecies.org:taxname:100653	urn:lsid:marinespecies.org:taxname:853973	Actiniidae	Actiniidae	Actinioidea	NA	NA	Animalia	Cnidaria	Hexacorallia	Actiniaria	Actiniidae	NA	NA	NA	NA	Family	Rafinesque, 1815	accepted	2017-05-06	Rodríguez, E.; Fautin, D; Daly, M. (2024). World List of Actiniaria. Actiniidae Rafinesque, 1815. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=100653	https://www.marinespecies.org/aphia.php?p=taxdetails&id=100653	NCBI:txid42822	To Genbank	ncbi	100653	853973	NA	NA	NCBI:txid42822	NCBI:txid6104;NCBI:txid6105;NCBI:txid6106;NCBI:txid6107;NCBI:txid6108;NCBI:txid6109;NCBI:txid6110;NCBI:txid6111;NCBI:txid6112;NCBI:txid6118;NCBI:txid27798;NCBI:txid31163;NCBI:txid31164;NCBI:txid31165;NCBI:txid42822;NCBI:txid45620;NCBI:txid45621;NCBI:txid47072;NCBI:txid47073;NCBI:txid48081;NCBI:txid48400;NCBI:txid51769;NCBI:txid51770;NCBI:txid57901;NCBI:txid57902;NCBI:txid57903;NCBI:txid57905;NCBI:txid58803;NCBI:txid58804;NCBI:txid67755;NCBI:txid87290;NCBI:txid87291;NCBI:txid91452;NCBI:txid91453;NCBI:txid105399;NCBI:txid138296;NCBI:txid152178;NCBI:txid157108;NCBI:txid160216;NCBI:txid160217;NCBI:txid160218;NCBI:txid160219;NCBI:txid160221;NCBI:txid160747;NCBI:txid160748;NCBI:txid160749;NCBI:txid200526;NCBI:txid200527;NCBI:txid242385;NCBI:txid244864;NCBI:txid244865;NCBI:txid280227;NCBI:txid280228;NCBI:txid292788;NCBI:txid292789;NCBI:txid308031;NCBI:txid308032;NCBI:txid329425;NCBI:txid329427;NCBI:txid380085;NCBI:txid386596;NCBI:txid396334;NCBI:txid408857;NCBI:txid408858;NCBI:txid408860;NCBI:txid417072;NCBI:txid444856;NCBI:txid462333;NCBI:txid478384;NCBI:txid478396;NCBI:txid478985;NCBI:txid478986;NCBI:txid504686;NCBI:txid504687;NCBI:txid541194;NCBI:txid541200;NCBI:txid856796;NCBI:txid856797;NCBI:txid1078900;NCBI:txid1078902;NCBI:txid1078903;NCBI:txid1080970;NCBI:txid1145092;NCBI:txid1163373;NCBI:txid1163374;NCBI:txid1217136;NCBI:txid1217137;NCBI:txid1217138;NCBI:txid1264739;NCBI:txid1326993;NCBI:txid1326994;NCBI:txid1498824;NCBI:txid1499586;NCBI:txid1499590;NCBI:txid1499609;NCBI:txid1499610;NCBI:txid1499624;NCBI:txid1499625;NCBI:txid1519499;NCBI:txid1566020;NCBI:txid1586024;NCBI:txid1664551;NCBI:txid1664552;NCBI:txid1715408;NCBI:txid1730095;NCBI:txid1742610;NCBI:txid1742611;NCBI:txid1742612;NCBI:txid1742613;NCBI:txid1742614;NCBI:txid1742615;NCBI:txid1742616;NCBI:txid1742617;NCBI:txid1742618;NCBI:txid1742619;NCBI:txid1742620;NCBI:txid1742621;NCBI:txid1742622;NCBI:txid1742624;NCBI:txid1742629;NCBI:txid1742630;NCBI:txid1742631;NCBI:txid1742632;NCBI:txid1799149;NCBI:txid1799150;NCBI:txid1840408;NCBI:txid1920238;NCBI:txid1960102;NCBI:txid2022713;NCBI:txid2022714;NCBI:txid2022715;NCBI:txid2022716;NCBI:txid2022717;NCBI:txid2022718;NCBI:txid2022719;NCBI:txid2022720;NCBI:txid2022721;NCBI:txid2022722;NCBI:txid2022723;NCBI:txid2022724;NCBI:txid2022725;NCBI:txid2022726;NCBI:txid2022727;NCBI:txid2022728;NCBI:txid2022729;NCBI:txid2022730;NCBI:txid2022731;NCBI:txid2022732;NCBI:txid2044745;NCBI:txid2044747;NCBI:txid2093647;NCBI:txid2202741;NCBI:txid2202742;NCBI:txid2202743;NCBI:txid2202744;NCBI:txid2202745;NCBI:txid2315826;NCBI:txid2336402;NCBI:txid2461690;NCBI:txid2461691;NCBI:txid2470077;NCBI:txid2470078;NCBI:txid2470079;NCBI:txid2470080;NCBI:txid2470081;NCBI:txid2470082;NCBI:txid2470083;NCBI:txid2470084;NCBI:txid2470085;NCBI:txid2470086;NCBI:txid2470087;NCBI:txid2470088;NCBI:txid2470089;NCBI:txid2478142;NCBI:txid2478143;NCBI:txid2478144;NCBI:txid2478145;NCBI:txid2478146;NCBI:txid2478147;NCBI:txid2478148;NCBI:txid2478149;NCBI:txid2478150;NCBI:txid2478151;NCBI:txid2478152;NCBI:txid2478153;NCBI:txid2478154;NCBI:txid2478155;NCBI:txid2478156;NCBI:txid2478157;NCBI:txid2478158;NCBI:txid2478159;NCBI:txid2478160;NCBI:txid2478161;NCBI:txid2478162;NCBI:txid2478163;NCBI:txid2478164;NCBI:txid2478165;NCBI:txid2478166;NCBI:txid2478167;NCBI:txid2478168;NCBI:txid2478169;NCBI:txid2478170;NCBI:txid2478171;NCBI:txid2478172;NCBI:txid2478173;NCBI:txid2478174;NCBI:txid2478175;NCBI:txid2478176;NCBI:txid2478177;NCBI:txid2601839;NCBI:txid2601840;NCBI:txid2619289;NCBI:txid2620128;NCBI:txid2620856;NCBI:txid2621959;NCBI:txid2623867;NCBI:txid2624208;NCBI:txid2626959;NCBI:txid2630808;NCBI:txid2635439;NCBI:txid2636311;NCBI:txid2636523;NCBI:txid2638228;NCBI:txid2641989;NCBI:txid2642389;NCBI:txid2651044;NCBI:txid2666859;NCBI:txid2666860;NCBI:txid2671058;NCBI:txid2671068;NCBI:txid2681375;NCBI:txid2688810;NCBI:txid2692742;NCBI:txid2696295;NCBI:txid2751892;NCBI:txid2790694;NCBI:txid2796144;NCBI:txid2805811;NCBI:txid2820319;NCBI:txid2857167;NCBI:txid2857168;NCBI:txid2857170;NCBI:txid2861275;NCBI:txid2892859;NCBI:txid2909760;NCBI:txid3024563;NCBI:txid3024564;NCBI:txid3024567;NCBI:txid3024568;NCBI:txid3024569;NCBI:txid3030614;NCBI:txid3030615;NCBI:txid3030616;NCBI:txid3030617;NCBI:txid3030618;NCBI:txid3030619;NCBI:txid3030620;NCBI:txid3034631;NCBI:txid3034633;NCBI:txid3034636;NCBI:txid3034764;NCBI:txid3050519;NCBI:txid3050520;NCBI:txid3082616;NCBI:txid3082617;NCBI:txid3125964;NCBI:txid3139443;NCBI:txid3139444;NCBI:txid3139447;NCBI:txid3162501;NCBI:txid3162502;NCBI:txid3228956;NCBI:txid3228957	NCBI:txid6104;NCBI:txid6105;NCBI:txid6106;NCBI:txid6107;NCBI:txid6108;NCBI:txid6109;NCBI:txid6110;NCBI:txid6111;NCBI:txid6112;NCBI:txid6118;NCBI:txid27798;NCBI:txid31163;NCBI:txid31164;NCBI:txid31165;NCBI:txid42822;NCBI:txid45620;NCBI:txid45621;NCBI:txid47072;NCBI:txid47073;NCBI:txid48081;NCBI:txid48400;NCBI:txid51769;NCBI:txid51770;NCBI:txid57901;NCBI:txid57902;NCBI:txid57903;NCBI:txid57905;NCBI:txid58803;NCBI:txid58804;NCBI:txid67755;NCBI:txid87290;NCBI:txid87291;NCBI:txid91452;NCBI:txid91453;NCBI:txid105399;NCBI:txid138296;NCBI:txid152178;NCBI:txid157108;NCBI:txid160216;NCBI:txid160217;NCBI:txid160218;NCBI:txid160219;NCBI:txid160221;NCBI:txid160747;NCBI:txid160748;NCBI:txid160749;NCBI:txid200526;NCBI:txid200527;NCBI:txid242385;NCBI:txid244864;NCBI:txid244865;NCBI:txid280227;NCBI:txid280228;NCBI:txid292788;NCBI:txid292789;NCBI:txid308031;NCBI:txid308032;NCBI:txid329425;NCBI:txid329427;NCBI:txid380085;NCBI:txid386596;NCBI:txid396334;NCBI:txid408857;NCBI:txid408858;NCBI:txid408860;NCBI:txid417072;NCBI:txid444856;NCBI:txid462333;NCBI:txid478384;NCBI:txid478396;NCBI:txid478985;NCBI:txid478986;NCBI:txid504686;NCBI:txid504687;NCBI:txid541194;NCBI:txid541200;NCBI:txid856796;NCBI:txid856797;NCBI:txid1078900;NCBI:txid1078902;NCBI:txid1078903;NCBI:txid1080970;NCBI:txid1145092;NCBI:txid1163373;NCBI:txid1163374;NCBI:txid1217136;NCBI:txid1217137;NCBI:txid1217138;NCBI:txid1264739;NCBI:txid1326993;NCBI:txid1326994;NCBI:txid1498824;NCBI:txid1499586;NCBI:txid1499590;NCBI:txid1499609;NCBI:txid1499610;NCBI:txid1499624;NCBI:txid1499625;NCBI:txid1519499;NCBI:txid1566020;NCBI:txid1586024;NCBI:txid1664551;NCBI:txid1664552;NCBI:txid1715408;NCBI:txid1730095;NCBI:txid1742610;NCBI:txid1742611;NCBI:txid1742612;NCBI:txid1742613;NCBI:txid1742614;NCBI:txid1742615;NCBI:txid1742616;NCBI:txid1742617;NCBI:txid1742618;NCBI:txid1742619;NCBI:txid1742620;NCBI:txid1742621;NCBI:txid1742622;NCBI:txid1742624;NCBI:txid1742629;NCBI:txid1742630;NCBI:txid1742631;NCBI:txid1742632;NCBI:txid1799149;NCBI:txid1799150;NCBI:txid1840408;NCBI:txid1920238;NCBI:txid1960102;NCBI:txid2022713;NCBI:txid2022714;NCBI:txid2022715;NCBI:txid2022716;NCBI:txid2022717;NCBI:txid2022718;NCBI:txid2022719;NCBI:txid2022720;NCBI:txid2022721;NCBI:txid2022722;NCBI:txid2022723;NCBI:txid2022724;NCBI:txid2022725;NCBI:txid2022726;NCBI:txid2022727;NCBI:txid2022728;NCBI:txid2022729;NCBI:txid2022730;NCBI:txid2022731;NCBI:txid2022732;NCBI:txid2044745;NCBI:txid2044747;NCBI:txid2093647;NCBI:txid2202741;NCBI:txid2202742;NCBI:txid2202743;NCBI:txid2202744;NCBI:txid2202745;NCBI:txid2315826;NCBI:txid2336402;NCBI:txid2461690;NCBI:txid2461691;NCBI:txid2470077;NCBI:txid2470078;NCBI:txid2470079;NCBI:txid2470080;NCBI:txid2470081;NCBI:txid2470082;NCBI:txid2470083;NCBI:txid2470084;NCBI:txid2470085;NCBI:txid2470086;NCBI:txid2470087;NCBI:txid2470088;NCBI:txid2470089;NCBI:txid2478142;NCBI:txid2478143;NCBI:txid2478144;NCBI:txid2478145;NCBI:txid2478146;NCBI:txid2478147;NCBI:txid2478148;NCBI:txid2478149;NCBI:txid2478150;NCBI:txid2478151;NCBI:txid2478152;NCBI:txid2478153;NCBI:txid2478154;NCBI:txid2478155;NCBI:txid2478156;NCBI:txid2478157;NCBI:txid2478158;NCBI:txid2478159;NCBI:txid2478160;NCBI:txid2478161;NCBI:txid2478162;NCBI:txid2478163;NCBI:txid2478164;NCBI:txid2478165;NCBI:txid2478166;NCBI:txid2478167;NCBI:txid2478168;NCBI:txid2478169;NCBI:txid2478170;NCBI:txid2478171;NCBI:txid2478172;NCBI:txid2478173;NCBI:txid2478174;NCBI:txid2478175;NCBI:txid2478176;NCBI:txid2478177;NCBI:txid2601839;NCBI:txid2601840;NCBI:txid2619289;NCBI:txid2620128;NCBI:txid2620856;NCBI:txid2621959;NCBI:txid2623867;NCBI:txid2624208;NCBI:txid2626959;NCBI:txid2630808;NCBI:txid2635439;NCBI:txid2636311;NCBI:txid2636523;NCBI:txid2638228;NCBI:txid2641989;NCBI:txid2642389;NCBI:txid2651044;NCBI:txid2666859;NCBI:txid2666860;NCBI:txid2671058;NCBI:txid2671068;NCBI:txid2681375;NCBI:txid2688810;NCBI:txid2692742;NCBI:txid2696295;NCBI:txid2751892;NCBI:txid2790694;NCBI:txid2796144;NCBI:txid2805811;NCBI:txid2820319;NCBI:txid2857167;NCBI:txid2857168;NCBI:txid2857170;NCBI:txid2861275;NCBI:txid2892859;NCBI:txid2909760;NCBI:txid3024563;NCBI:txid3024564;NCBI:txid3024567;NCBI:txid3024568;NCBI:txid3024569;NCBI:txid3030614;NCBI:txid3030615;NCBI:txid3030616;NCBI:txid3030617;NCBI:txid3030618;NCBI:txid3030619;NCBI:txid3030620;NCBI:txid3034631;NCBI:txid3034633;NCBI:txid3034636;NCBI:txid3034764;NCBI:txid3050519;NCBI:txid3050520;NCBI:txid3082616;NCBI:txid3082617;NCBI:txid3125964;NCBI:txid3139443;NCBI:txid3139444;NCBI:txid3139447;NCBI:txid3162501;NCBI:txid3162502;NCBI:txid3228956;NCBI:txid3228957	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Eukaryota	Cnidaria	Anthozoa	Actiniaria	Actiniidae	NA	NA	Eukaryota	Cnidaria	Anthozoa	Actiniaria	Actiniidae	NA	NA
