"MW798242.1_representative_of_2_identical_accessions"	"NA;Arthropoda;Malacostraca;Decapoda;Hippolytidae;Lysmata;NA"
"AY264910.1_representative_of_6_identical_accessions"	"NA;Arthropoda;Malacostraca;Decapoda;Penaeidae;NA;NA"
"MK430861.1_representative_of_6_identical_accessions"	"NA;Arthropoda;Malacostraca;Decapoda;Penaeidae;NA;NA"
"JQ837266.1_representative_of_2_identical_accessions"	"NA;Arthropoda;Malacostraca;Decapoda;Hippolytidae;Lebbeus;NA"
"MZ326738.1_representative_of_4_identical_accessions"	"NA;Arthropoda;Malacostraca;Decapoda;Hippolytidae;Spirontocaris;NA"
"JX025195.1_representative_of_3_identical_accessions"	"NA;Arthropoda;Malacostraca;Decapoda;Palaemonidae;NA;NA"
"MN659334.1_representative_of_5_identical_accessions"	"NA;Arthropoda;Malacostraca;Decapoda;Pandalidae;Heterocarpus;NA"
"KF023105.1_representative_of_9_identical_accessions"	"NA;Arthropoda;Malacostraca;Decapoda;Pandalidae;Heterocarpus;NA"
"MK470780.1_representative_of_3_identical_accessions"	"NA;Arthropoda;Malacostraca;Decapoda;Pandalidae;Heterocarpus;NA"
"MG029425.1_representative_of_8_identical_accessions"	"NA;Arthropoda;Malacostraca;Decapoda;Pandalidae;Heterocarpus;NA"
"MT540551.1_representative_of_3_identical_accessions"	"NA;Arthropoda;Malacostraca;Decapoda;Pandalidae;Plesionika;NA"
"MH142086.1_representative_of_7_identical_accessions"	"NA;Arthropoda;Malacostraca;Decapoda;Hippolytidae;Lysmata;NA"
"MK470801.1_representative_of_3_identical_accessions"	"NA;Arthropoda;Malacostraca;Decapoda;Pandalidae;Plesionika;NA"
"MH714453.1_representative_of_2_identical_accessions"	"NA;Arthropoda;Malacostraca;Decapoda;Pandalidae;Plesionika;NA"
"MH183309.1_representative_of_2_identical_accessions"	"NA;Arthropoda;Malacostraca;Decapoda;Potamidae;Longpotamon;NA"
"MZ326740.1_representative_of_3_identical_accessions"	"NA;Arthropoda;Malacostraca;Decapoda;Hippolytidae;Eualus;NA"
"KU157020.1_representative_of_6_identical_accessions"	"NA;Arthropoda;Malacostraca;Decapoda;Potamonautidae;Potamonautes;NA"
"MN507822.1_representative_of_112_identical_accessions"	"NA;Arthropoda;Malacostraca;Decapoda;Oplophoridae;Acanthephyra;NA"
"KJ595220.1_representative_of_3_identical_accessions"	"NA;Arthropoda;Malacostraca;Decapoda;Alpheidae;Synalpheus;NA"
"OR046569.1_representative_of_5_identical_accessions"	"NA;Arthropoda;Malacostraca;Decapoda;Alpheidae;Synalpheus;NA"
"KU157015.1_representative_of_5_identical_accessions"	"NA;Arthropoda;Malacostraca;Decapoda;Potamonautidae;Potamonautes;NA"
"AY042307.1_representative_of_3_identical_accessions"	"NA;Arthropoda;Malacostraca;Decapoda;Potamonautidae;Potamonautes;NA"
"KP725477.1_representative_of_5_identical_accessions"	"NA;Arthropoda;Malacostraca;Decapoda;Oplophoridae;Acanthephyra;NA"
"KP725476.1_representative_of_2_identical_accessions"	"NA;Arthropoda;Malacostraca;Decapoda;Oplophoridae;Acanthephyra;NA"
"KP075881.1_representative_of_16_identical_accessions"	"NA;Arthropoda;Malacostraca;Decapoda;Oplophoridae;Acanthephyra;NA"
"KP075892.1_representative_of_2_identical_accessions"	"NA;Arthropoda;Malacostraca;Decapoda;Oplophoridae;Acanthephyra;NA"
"MH714455.1_representative_of_5_identical_accessions"	"NA;Arthropoda;Malacostraca;Decapoda;Oplophoridae;Acanthephyra;NA"
"HQ435476.1_representative_of_3_identical_accessions"	"NA;Arthropoda;Malacostraca;Decapoda;Alpheidae;Synalpheus;NA"
"KY693698.1_representative_of_2_identical_accessions"	"NA;Arthropoda;Malacostraca;Isopoda;Nannoniscidae;Ketosoma;NA"
"MT668539.1_representative_of_4_identical_accessions"	"NA;Arthropoda;Malacostraca;Decapoda;Potamidae;Ruiyupotamon;NA"
"OM893803.1_representative_of_3_identical_accessions"	"NA;Arthropoda;Malacostraca;Decapoda;Potamidae;Aparapotamon;NA"
"MN594122.1_representative_of_5_identical_accessions"	"NA;Arthropoda;Malacostraca;Decapoda;Potamidae;Aparapotamon;NA"
